mjdobs,obstime,ra,dec,prob,tile_id
58700.5859375,2019-08-05T14:06:19.478,0.0,-32.5,0.0,0.0
58700.58984375,2019-08-05T14:11:19.478,0.0,-32.5,0.0,0.0
58700.59375,2019-08-05T14:16:19.478,0.0,-32.5,0.0,0.0
58700.59765625,2019-08-05T14:21:19.478,0.0,-32.5,0.0,0.0
58700.6015625,2019-08-05T14:26:19.478,0.0,-32.5,0.0,0.0
58700.60546875,2019-08-05T14:31:19.478,0.0,-32.5,0.0,0.0
58700.609375,2019-08-05T14:36:19.478,0.0,-32.5,0.0,0.0
58700.61328125,2019-08-05T14:41:19.478,0.0,-32.5,0.0,0.0
58700.6171875,2019-08-05T14:46:19.478,0.0,-32.5,0.0,0.0
58700.6171875,2019-08-05T14:51:19.478,0.0,-32.5,0.0,0.0
58700.62109375,2019-08-05T14:56:19.478,0.0,-32.5,0.0,0.0
58700.625,2019-08-05T15:01:19.478,0.0,-32.5,0.0,0.0
58700.62890625,2019-08-05T15:06:19.478,0.0,-32.5,0.0,0.0
58700.6328125,2019-08-05T15:11:19.478,0.0,-32.5,0.0,0.0
58700.63671875,2019-08-05T15:16:19.478,0.0,-32.5,0.0,0.0
58700.640625,2019-08-05T15:21:19.478,0.0,-32.5,0.0,0.0
58700.64453125,2019-08-05T15:26:19.478,0.0,-32.5,0.0,0.0
58700.6484375,2019-08-05T15:31:19.478,0.0,-32.5,0.0,0.0
58700.6484375,2019-08-05T15:36:19.478,0.0,-32.5,0.0,0.0
58700.65234375,2019-08-05T15:41:19.478,0.0,-32.5,0.0,0.0
58700.65625,2019-08-05T15:46:19.478,82.22222137451172,50.79999923706055,0.000891265575774014,55313.0
58700.66015625,2019-08-05T15:51:19.478,80.92218780517578,47.29999923706055,0.001782531151548028,53623.0
58700.6640625,2019-08-05T15:56:19.478,83.07691955566406,48.70000076293945,0.002673796843737364,54315.0
58700.66796875,2019-08-05T16:01:19.478,83.96501159667969,48.0,0.003565062303096056,53973.0
58700.671875,2019-08-05T16:06:19.478,83.86363983154297,46.599998474121094,0.004456327762454748,53274.0
58700.67578125,2019-08-05T16:11:19.478,87.56756591796875,49.400001525878906,0.005347593687474728,54657.0
58700.6796875,2019-08-05T16:16:19.478,87.14697265625,47.29999923706055,0.00623885914683342,53629.0
58700.6796875,2019-08-05T16:21:19.478,87.95454406738281,46.599998474121094,0.007130124606192112,53278.0
58700.68359375,2019-08-05T16:26:19.478,88.9772720336914,46.599998474121094,0.008021390065550804,53279.0
58700.6875,2019-08-05T16:31:19.478,90.0,45.900001525878906,0.008912655524909496,52924.0
58700.69140625,2019-08-05T16:36:19.478,90.7479248046875,45.20000076293945,0.009803921915590763,52564.0
58700.6953125,2019-08-05T16:41:19.478,91.74515533447266,45.20000076293945,0.010695187374949455,52565.0
58700.69921875,2019-08-05T16:46:19.478,92.71232604980469,44.5,0.011586452834308147,52201.0
58700.703125,2019-08-05T16:51:19.478,93.40540313720703,43.79999923706055,0.01247771829366684,51832.0
58700.70703125,2019-08-05T16:56:19.478,94.33155059814453,43.099998474121094,0.013368983753025532,51459.0
58700.7109375,2019-08-05T17:01:19.478,95.29412078857422,43.099998474121094,0.014260249212384224,51460.0
58700.7109375,2019-08-05T17:06:19.478,97.29729461669922,43.79999923706055,0.01515151560306549,51836.0
58700.71484375,2019-08-05T17:11:19.478,97.14286041259766,42.400001525878906,0.01604278013110161,51084.0
58700.71875,2019-08-05T17:16:19.478,98.0952377319336,42.400001525878906,0.016934046521782875,51085.0
58700.72265625,2019-08-05T17:21:19.478,99.04762268066406,42.400001525878906,0.017825311049818993,51086.0
58700.7265625,2019-08-05T17:26:19.478,100.0,42.400001525878906,0.01871657744050026,51087.0
58700.73046875,2019-08-05T17:31:19.478,99.1443862915039,43.099998474121094,0.019607843831181526,51464.0
58700.734375,2019-08-05T17:36:19.478,98.952880859375,41.70000076293945,0.020499108359217644,50704.0
58700.73828125,2019-08-05T17:41:19.478,98.01046752929688,41.70000076293945,0.02139037474989891,50703.0
58700.7421875,2019-08-05T17:46:19.478,98.18181610107422,43.099998474121094,0.022281639277935028,51463.0
58700.7421875,2019-08-05T17:51:19.478,100.10694885253906,43.099998474121094,0.023172905668616295,51465.0
58700.74609375,2019-08-05T17:56:19.478,99.8952865600586,41.70000076293945,0.024064170196652412,50705.0
58700.75,2019-08-05T18:01:19.478,99.24324035644531,43.79999923706055,0.02495543658733368,51838.0
58700.75390625,2019-08-05T18:06:19.478,98.27027130126953,43.79999923706055,0.025846702978014946,51837.0
58700.7578125,2019-08-05T18:11:19.478,97.21925354003906,43.099998474121094,0.026737967506051064,51462.0
58700.76171875,2019-08-05T18:16:19.478,100.21621704101562,43.79999923706055,0.02762923389673233,51839.0
58700.765625,2019-08-05T18:21:19.478,100.95237731933594,42.400001525878906,0.028520498424768448,51088.0
58700.76953125,2019-08-05T18:26:19.478,97.06806182861328,41.70000076293945,0.029411764815449715,50702.0
