mjdobs,obstime,ra,dec,prob,tile_id
59030.6015625,2020-06-30T14:24:46.449,300.5504455566406,-31.799999237060547,0.013888888992369175,797.0
59030.60546875,2020-06-30T14:29:46.449,316.6666564941406,-32.5,0.013693270273506641,380.0
59030.609375,2020-06-30T14:34:46.449,315.8333435058594,-32.5,0.013497652485966682,379.0
59030.609375,2020-06-30T14:39:46.449,315.0,-32.5,0.013302034698426723,378.0
59030.61328125,2020-06-30T14:44:46.449,314.1666564941406,-32.5,0.01310641597956419,377.0
59030.6171875,2020-06-30T14:49:46.449,313.3333435058594,-32.5,0.012910798192024231,376.0
59030.62109375,2020-06-30T14:54:46.449,312.5,-32.5,0.012715180404484272,375.0
59030.625,2020-06-30T14:59:46.449,314.587158203125,-31.799999237060547,0.012519561685621738,814.0
59030.62890625,2020-06-30T15:04:46.449,311.6666564941406,-32.5,0.01232394389808178,374.0
59030.6328125,2020-06-30T15:09:46.449,313.761474609375,-31.799999237060547,0.012128325179219246,813.0
59030.63671875,2020-06-30T15:14:46.449,310.8333435058594,-32.5,0.011932707391679287,373.0
59030.640625,2020-06-30T15:19:46.449,312.935791015625,-31.799999237060547,0.011737089604139328,812.0
59030.640625,2020-06-30T15:24:46.449,310.0,-32.5,0.011541470885276794,372.0
59030.64453125,2020-06-30T15:29:46.449,312.1100769042969,-31.799999237060547,0.011345853097736835,811.0
59030.6484375,2020-06-30T15:34:46.449,309.1666564941406,-32.5,0.011150234378874302,371.0
59030.65234375,2020-06-30T15:39:46.449,311.2843933105469,-31.799999237060547,0.010954616591334343,810.0
59030.65625,2020-06-30T15:44:46.449,313.2574157714844,-31.100000381469727,0.010758998803794384,1252.0
59030.66015625,2020-06-30T15:49:46.449,308.3333435058594,-32.5,0.01056338008493185,370.0
59030.6640625,2020-06-30T15:54:46.449,310.4587097167969,-31.799999237060547,0.010367762297391891,809.0
59030.66796875,2020-06-30T15:59:46.449,312.4373474121094,-31.100000381469727,0.010172143578529358,1251.0
59030.671875,2020-06-30T16:04:46.449,307.5,-32.5,0.009976525790989399,369.0
59030.671875,2020-06-30T16:09:46.449,309.6330261230469,-31.799999237060547,0.00978090800344944,808.0
59030.67578125,2020-06-30T16:14:46.449,314.07745361328125,-31.100000381469727,0.00019561815133783966,1253.0
59030.6796875,2020-06-30T16:19:46.449,314.8974914550781,-31.100000381469727,0.0003912363026756793,1254.0
59030.68359375,2020-06-30T16:24:46.449,316.53759765625,-31.100000381469727,0.0005868544685654342,1256.0
59030.6875,2020-06-30T16:29:46.449,316.238525390625,-31.799999237060547,0.0007824726053513587,816.0
59030.69140625,2020-06-30T16:34:46.449,317.064208984375,-31.799999237060547,0.000978090800344944,817.0
59030.6953125,2020-06-30T16:39:46.449,318.7156066894531,-31.799999237060547,0.0011737089371308684,819.0
59030.69921875,2020-06-30T16:44:46.449,318.3333435058594,-32.5,0.0013693270739167929,382.0
59030.703125,2020-06-30T16:49:46.449,319.1666564941406,-32.5,0.0015649452107027173,383.0
59030.703125,2020-06-30T16:54:46.449,320.8333435058594,-32.5,0.0017605633474886417,385.0
59030.70703125,2020-06-30T16:59:46.449,321.6666564941406,-32.5,0.001956181600689888,386.0
59030.7109375,2020-06-30T17:04:46.449,323.3333435058594,-32.5,0.0021517996210604906,388.0
59030.71484375,2020-06-30T17:09:46.449,324.1666564941406,-32.5,0.002347417874261737,389.0
59030.71875,2020-06-30T17:14:46.449,325.8333435058594,-32.5,0.0025430358946323395,391.0
59030.72265625,2020-06-30T17:19:46.449,326.6666564941406,-32.5,0.0027386541478335857,392.0
59030.7265625,2020-06-30T17:24:46.449,328.3333435058594,-32.5,0.002934272401034832,394.0
59030.73046875,2020-06-30T17:29:46.449,329.1666564941406,-32.5,0.0031298904214054346,395.0
59030.734375,2020-06-30T17:34:46.449,330.8333435058594,-32.5,0.003325508674606681,397.0
59030.734375,2020-06-30T17:39:46.449,331.6666564941406,-32.5,0.0035211266949772835,398.0
59030.73828125,2020-06-30T17:44:46.449,333.3333435058594,-32.5,0.0037167449481785297,400.0
59030.7421875,2020-06-30T17:49:46.449,334.1666564941406,-32.5,0.003912363201379776,401.0
59030.74609375,2020-06-30T17:54:46.449,335.8333435058594,-32.5,0.004107980988919735,403.0
59030.75,2020-06-30T17:59:46.449,336.6666564941406,-32.5,0.004303599242120981,404.0
59030.75390625,2020-06-30T18:04:46.449,338.3333435058594,-32.5,0.0044992174953222275,406.0
59030.7578125,2020-06-30T18:09:46.449,339.1666564941406,-32.5,0.004694835748523474,407.0
59030.76171875,2020-06-30T18:14:46.449,340.8333435058594,-32.5,0.00489045400172472,409.0
59030.765625,2020-06-30T18:19:46.449,340.0,-32.5,0.005086071789264679,408.0
59030.765625,2020-06-30T18:24:46.449,337.5,-32.5,0.005281690042465925,405.0
59030.76953125,2020-06-30T18:29:46.449,341.6666564941406,-32.5,0.0054773082956671715,410.0
59030.7734375,2020-06-30T18:34:46.449,343.3333435058594,-32.5,0.005672926548868418,412.0
