mjdobs,obstime,ra,dec,prob,tile_id
58823.50390625,2019-12-06T12:04:40.784,0.0,-32.5,0.0,0.0
58823.5078125,2019-12-06T12:09:40.784,0.0,-32.5,0.0,0.0
58823.51171875,2019-12-06T12:14:40.784,0.0,-32.5,0.0,0.0
58823.51171875,2019-12-06T12:19:40.784,0.0,-32.5,0.0,0.0
58823.515625,2019-12-06T12:24:40.784,0.0,-32.5,0.0,0.0
58823.51953125,2019-12-06T12:29:40.784,0.0,-32.5,0.0,0.0
58823.5234375,2019-12-06T12:34:40.784,0.0,-32.5,0.0,0.0
58823.52734375,2019-12-06T12:39:40.784,0.0,-32.5,0.0,0.0
58823.53125,2019-12-06T12:44:40.784,0.0,-32.5,0.0,0.0
58823.53515625,2019-12-06T12:49:40.784,0.0,-32.5,0.0,0.0
58823.5390625,2019-12-06T12:54:40.784,0.0,-32.5,0.0,0.0
58823.54296875,2019-12-06T12:59:40.784,0.0,-32.5,0.0,0.0
58823.54296875,2019-12-06T13:04:40.784,0.0,-32.5,0.0,0.0
58823.546875,2019-12-06T13:09:40.784,0.0,-32.5,0.0,0.0
58823.55078125,2019-12-06T13:14:40.784,0.0,-32.5,0.0,0.0
58823.5546875,2019-12-06T13:19:40.784,0.0,-32.5,0.0,0.0
58823.55859375,2019-12-06T13:24:40.784,0.0,-32.5,0.0,0.0
58823.5625,2019-12-06T13:29:40.784,0.0,-32.5,0.0,0.0
58823.56640625,2019-12-06T13:34:40.784,0.0,-32.5,0.0,0.0
58823.5703125,2019-12-06T13:39:40.784,0.0,-32.5,0.0,0.0
58823.57421875,2019-12-06T13:44:40.784,0.0,-32.5,0.0,0.0
58823.57421875,2019-12-06T13:49:40.784,0.0,-32.5,0.0,0.0
58823.578125,2019-12-06T13:54:40.784,0.0,-32.5,0.0,0.0
58823.58203125,2019-12-06T13:59:40.784,0.0,-32.5,0.0,0.0
58823.5859375,2019-12-06T14:04:40.784,0.0,-32.5,0.0,0.0
58823.58984375,2019-12-06T14:09:40.784,0.0,-32.5,0.0,0.0
58823.59375,2019-12-06T14:14:40.784,0.0,-32.5,0.0,0.0
58823.59765625,2019-12-06T14:19:40.784,0.0,-32.5,0.0,0.0
58823.6015625,2019-12-06T14:24:40.784,0.0,-32.5,0.0,0.0
58823.60546875,2019-12-06T14:29:40.784,0.0,-32.5,0.0,0.0
58823.60546875,2019-12-06T14:34:40.784,0.0,-32.5,0.0,0.0
58823.609375,2019-12-06T14:39:40.784,0.0,-32.5,0.0,0.0
58823.61328125,2019-12-06T14:44:40.784,0.0,-32.5,0.0,0.0
58823.6171875,2019-12-06T14:49:40.784,0.0,-32.5,0.0,0.0
58823.62109375,2019-12-06T14:54:40.784,0.0,-32.5,0.0,0.0
58823.625,2019-12-06T14:59:40.784,0.0,-32.5,0.0,0.0
58823.62890625,2019-12-06T15:04:40.784,0.0,-32.5,0.0,0.0
58823.6328125,2019-12-06T15:09:40.784,0.0,-32.5,0.0,0.0
58823.63671875,2019-12-06T15:14:40.784,0.0,-32.5,0.0,0.0
58823.63671875,2019-12-06T15:19:40.784,0.0,-32.5,0.0,0.0
58823.640625,2019-12-06T15:24:40.784,0.0,-32.5,0.0,0.0
58823.64453125,2019-12-06T15:29:40.784,0.0,-32.5,0.0,0.0
58823.6484375,2019-12-06T15:34:40.784,0.0,-32.5,0.0,0.0
58823.65234375,2019-12-06T15:39:40.784,0.0,-32.5,0.0,0.0
58823.65625,2019-12-06T15:44:40.784,0.0,-32.5,0.0,0.0
