mjdobs,obstime,ra,dec,prob,tile_id
58308.7421875,2018-07-09T17:50:01.899,0.0,-32.5,0.0,0.0
58308.74609375,2018-07-09T17:55:01.899,0.0,-32.5,0.0,0.0
58308.75,2018-07-09T18:00:01.899,325.04132080078125,-19.200000762939453,0.00909090880304575,9174.0
58308.75390625,2018-07-09T18:05:01.899,326.5289306640625,-19.200000762939453,0.0181818176060915,9176.0
58308.7578125,2018-07-09T18:10:01.899,327.1369323730469,-19.899999618530273,0.027272727340459824,8692.0
58308.76171875,2018-07-09T18:15:01.899,325.1368408203125,-22.0,0.036363635212183,7247.0
58308.765625,2018-07-09T18:20:01.899,326.6526184082031,-22.0,0.04545454680919647,7249.0
58308.765625,2018-07-09T18:25:01.899,327.2727355957031,-22.700000762939453,0.05454545468091965,6774.0
58308.76953125,2018-07-09T18:30:01.899,328.0338134765625,-22.700000762939453,0.06363636255264282,6775.0
58308.7734375,2018-07-09T18:35:01.899,328.5957336425781,-23.399999618530273,0.072727270424366,6302.0
58308.77734375,2018-07-09T18:40:01.899,329.23077392578125,-24.100000381469727,0.08181817829608917,5832.0
58308.78125,2018-07-09T18:45:01.899,330.0,-24.100000381469727,0.09090909361839294,5833.0
