mjdobs,obstime,ra,dec,prob,tile_id
59970.76953125,2023-01-26T18:30:06.000,96.51063537597656,-23.399999618530273,0.0,5999.0
59970.7734375,2023-01-26T18:35:06.000,97.27659606933594,-23.399999618530273,0.006410256493836641,6000.0
59970.77734375,2023-01-26T18:40:06.000,96.92308044433594,-24.100000381469727,0.012820512987673283,5530.0
59970.78125,2023-01-26T18:45:06.000,96.65962219238281,-22.700000762939453,0.01923076994717121,6471.0
59970.78515625,2023-01-26T18:50:06.000,95.89852142333984,-22.700000762939453,0.025641025975346565,6470.0
59970.7890625,2023-01-26T18:55:06.000,97.42071533203125,-22.700000762939453,0.03205128386616707,6472.0
59970.79296875,2023-01-26T19:00:06.000,97.69230651855469,-24.100000381469727,0.03846153989434242,5531.0
59970.796875,2023-01-26T19:05:06.000,96.15384674072266,-24.100000381469727,0.044871795922517776,5529.0
59970.796875,2023-01-26T19:10:06.000,96.7741928100586,-24.799999237060547,0.05128205195069313,5063.0
59970.80078125,2023-01-26T19:15:06.000,95.74468231201172,-23.399999618530273,0.057692307978868484,5998.0
59970.8046875,2023-01-26T19:20:06.000,97.54838562011719,-24.799999237060547,0.06410256773233414,5064.0
59970.80859375,2023-01-26T19:25:06.000,98.04255676269531,-23.399999618530273,0.07051282376050949,6001.0
