mjdobs,obstime,ra,dec,prob,tile_id
58900.58203125,2020-02-21T13:56:27.090,157.5,32.599998474121094,0.0,45445.0
58900.5859375,2020-02-21T14:01:27.090,157.2413787841797,31.899999618530273,6.774150097044185e-05,45010.0
58900.5859375,2020-02-21T14:06:27.090,156.6666717529297,32.599998474121094,0.0001354830019408837,45444.0
58900.58984375,2020-02-21T14:11:27.090,157.2897186279297,33.29999923706055,0.00020322449563536793,45876.0
58900.59375,2020-02-21T14:16:27.090,158.0689697265625,31.899999618530273,0.0002709660038817674,45011.0
58900.59765625,2020-02-21T14:21:27.090,158.13084411621094,33.29999923706055,0.0003387074975762516,45877.0
58900.6015625,2020-02-21T14:26:27.090,158.3333282470703,32.599998474121094,0.00040644899127073586,45446.0
58900.60546875,2020-02-21T14:31:27.090,156.44859313964844,33.29999923706055,0.0004741904849652201,45875.0
58900.609375,2020-02-21T14:36:27.090,156.41378784179688,31.899999618530273,0.0005419320077635348,45009.0
58900.61328125,2020-02-21T14:41:27.090,156.98629760742188,31.200000762939453,0.000609673501458019,44572.0
58900.6171875,2020-02-21T14:46:27.090,157.55294799804688,34.0,0.0006774149951525033,46304.0
58900.6171875,2020-02-21T14:51:27.090,157.80821228027344,31.200000762939453,0.0007451564888469875,44573.0
58900.62109375,2020-02-21T14:56:27.090,155.8333282470703,32.599998474121094,0.0008128979825414717,45443.0
58900.625,2020-02-21T15:01:27.090,156.7058868408203,34.0,0.000880639476235956,46303.0
58900.62890625,2020-02-21T15:06:27.090,158.89654541015625,31.899999618530273,0.0009483809699304402,45012.0
58900.6328125,2020-02-21T15:11:27.090,159.1666717529297,32.599998474121094,0.0010161225218325853,45447.0
58900.63671875,2020-02-21T15:16:27.090,158.39999389648438,34.0,0.0010838640155270696,46305.0
58900.640625,2020-02-21T15:21:27.090,156.1643829345703,31.200000762939453,0.0011516055092215538,44571.0
58900.64453125,2020-02-21T15:26:27.090,158.9719696044922,33.29999923706055,0.001219347002916038,45878.0
58900.6484375,2020-02-21T15:31:27.090,158.63014221191406,31.200000762939453,0.0012870884966105223,44574.0
58900.6484375,2020-02-21T15:36:27.090,155.60748291015625,33.29999923706055,0.0013548299903050065,45874.0
58900.65234375,2020-02-21T15:41:27.090,155.58621215820312,31.899999618530273,0.0014225714839994907,45008.0
58900.65625,2020-02-21T15:46:27.090,155.85882568359375,34.0,0.001490312977693975,46302.0
58900.66015625,2020-02-21T15:51:27.090,157.19456481933594,30.5,0.0015580544713884592,44131.0
58900.6640625,2020-02-21T15:56:27.090,158.00904846191406,30.5,0.0016257959650829434,44132.0
58900.66796875,2020-02-21T16:01:27.090,157.33966064453125,34.70000076293945,0.0016935374587774277,46728.0
