mjdobs,obstime,ra,dec,prob,tile_id
58664.65234375,2019-06-30T15:37:41.966,300.234375,3.9000000953674316,0.0,25842.0
58664.65625,2019-06-30T15:42:41.966,302.2309265136719,5.300000190734863,0.00016650016186758876,26869.0
58664.65625,2019-06-30T15:47:41.966,303.6399230957031,5.300000190734863,0.0003330003237351775,26871.0
58664.66015625,2019-06-30T15:52:41.966,303.046875,2.5,0.0004995004856027663,24820.0
58664.6640625,2019-06-30T15:57:41.966,304.453125,3.200000047683716,0.000666000647470355,25335.0
58664.66796875,2019-06-30T16:02:41.966,304.5614013671875,1.100000023841858,0.0008325008093379438,23795.0
58664.671875,2019-06-30T16:07:41.966,305.2631530761719,0.4000000059604645,0.0009990009712055326,23282.0
58664.67578125,2019-06-30T16:12:41.966,304.453125,-2.4000000953674316,0.0011655011912807822,21225.0
58664.6796875,2019-06-30T16:17:41.966,305.859375,-2.4000000953674316,0.00133200129494071,21227.0
58664.68359375,2019-06-30T16:22:41.966,305.859375,-3.0999999046325684,0.0014985015150159597,20714.0
58664.6875,2019-06-30T16:27:41.966,306.5625,-3.0999999046325684,0.0016650016186758876,20715.0
58664.6875,2019-06-30T16:32:41.966,305.859375,-3.799999952316284,0.0018315018387511373,20201.0
58664.69140625,2019-06-30T16:37:41.966,306.5625,-3.799999952316284,0.001998001942411065,20202.0
58664.6953125,2019-06-30T16:42:41.966,306.5625,-2.4000000953674316,0.0021645021624863148,21228.0
58664.69921875,2019-06-30T16:47:41.966,306.6666564941406,-1.7000000476837158,0.0023310023825615644,21742.0
58664.703125,2019-06-30T16:52:41.966,305.15625,-3.0999999046325684,0.002497502602636814,20713.0
58664.70703125,2019-06-30T16:57:41.966,305.15625,-3.799999952316284,0.00266400258988142,20200.0
58664.7109375,2019-06-30T17:02:41.966,305.75341796875,-4.5,0.00283050280995667,19688.0
58664.71484375,2019-06-30T17:07:41.966,305.96490478515625,-1.7000000476837158,0.0029970030300319195,21741.0
58664.71875,2019-06-30T17:12:41.966,307.265625,-2.4000000953674316,0.003163503250107169,21229.0
58664.71875,2019-06-30T17:17:41.966,307.265625,-3.0999999046325684,0.003330003237351775,20716.0
58664.72265625,2019-06-30T17:22:41.966,305.0489196777344,-4.5,0.003496503457427025,19687.0
