mjdobs,obstime,ra,dec,prob,tile_id
59033.6015625,2020-07-03T14:24:31.307,256.640625,3.200000047683716,0.01149425283074379,25267.0
59033.60546875,2020-07-03T14:29:31.307,244.48818969726562,-8.0,0.011360598728060722,17047.0
59033.60546875,2020-07-03T14:34:31.307,245.1968536376953,-8.0,0.011226944625377655,17048.0
59033.609375,2020-07-03T14:39:31.307,244.26036071777344,-8.699999809265137,0.011093290522694588,16538.0
59033.61328125,2020-07-03T14:44:31.307,243.77952575683594,-8.0,0.01095963642001152,17046.0
59033.6171875,2020-07-03T14:49:31.307,244.7151336669922,-7.300000190734863,0.010825982317328453,17557.0
59033.62109375,2020-07-03T14:54:31.307,244.9704132080078,-8.699999809265137,0.010692328214645386,16539.0
59033.625,2020-07-03T14:59:31.307,245.42239379882812,-7.300000190734863,0.010558674111962318,17558.0
59033.62890625,2020-07-03T15:04:31.307,244.0078582763672,-7.300000190734863,0.010425020009279251,17556.0
59033.6328125,2020-07-03T15:09:31.307,243.55029296875,-8.699999809265137,0.010291365906596184,16537.0
59033.63671875,2020-07-03T15:14:31.307,244.0316162109375,-9.399999618530273,0.010157711803913116,16030.0
59033.63671875,2020-07-03T15:19:31.307,245.905517578125,-8.0,0.01002405770123005,17049.0
59033.640625,2020-07-03T15:24:31.307,244.7430877685547,-9.399999618530273,0.009890403598546982,16031.0
59033.64453125,2020-07-03T15:29:31.307,243.07086181640625,-8.0,0.009756749495863914,17045.0
59033.6484375,2020-07-03T15:34:31.307,245.68048095703125,-8.699999809265137,0.009623095393180847,16540.0
59033.65234375,2020-07-03T15:39:31.307,244.7151336669922,-6.599999904632568,0.00948944129049778,18067.0
59033.65625,2020-07-03T15:44:31.307,245.42239379882812,-6.599999904632568,0.009355787187814713,18068.0
59033.66015625,2020-07-03T15:49:31.307,246.12966918945312,-7.300000190734863,0.009222133085131645,17559.0
59033.6640625,2020-07-03T15:54:31.307,243.32015991210938,-9.399999618530273,0.009088478982448578,16029.0
59033.66796875,2020-07-03T15:59:31.307,243.3005828857422,-7.300000190734863,0.00895482487976551,17555.0
