url,GRBName,Trig_no,healpix,locprob
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180420107/quicklook/,bn180420107,545884439,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180421202/quicklook/,bn180421202,545979055,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180423033/quicklook/,bn180423033,546137228,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180423266/quicklook/,bn180423266,546157425,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180426005/quicklook/,bn180426005,546394007,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180426549/quicklook/,bn180426549,546441065,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180427080/quicklook/,bn180427080,546486885,2048,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180427442/quicklook/,bn180427442,546518228,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180428102/quicklook/,bn180428102,546575240,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180504136/quicklook/,bn180504136,547096558,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180505540/quicklook/,bn180505540,547217834,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180506077/quicklook/,bn180506077,547264230,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180506902/quicklook/,bn180506902,547335543,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180511364/quicklook/,bn180511364,547721020,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180511437/quicklook/,bn180511437,547727397,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180511606/quicklook/,bn180511606,547741943,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180513815/quicklook/,bn180513815,547932847,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180515814/quicklook/,bn180515814,548105549,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180516229/quicklook/,bn180516229,548141392,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180517309/quicklook/,bn180517309,548234666,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180521935/quicklook/,bn180521935,548634422,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180522607/quicklook/,bn180522607,548692483,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180522678/quicklook/,bn180522678,548698602,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180523782/quicklook/,bn180523782,548793993,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180524192/quicklook/,bn180524192,548829437,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180524416/quicklook/,bn180524416,548848711,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180524920/quicklook/,bn180524920,548892307,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180525151/quicklook/,bn180525151,548912284,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180528371/quicklook/,bn180528371,549190427,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180528465/quicklook/,bn180528465,549198594,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180601345/quicklook/,bn180601345,549533811,2048,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180602938/quicklook/,bn180602938,549671470,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180605458/quicklook/,bn180605458,549889170,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180606730/quicklook/,bn180606730,549999103,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180610377/quicklook/,bn180610377,550314198,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180610568/quicklook/,bn180610568,550330712,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180610791/quicklook/,bn180610791,550349933,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180611145/quicklook/,bn180611145,550380546,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180612785/quicklook/,bn180612785,550522212,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180614327/quicklook/,bn180614327,550655469,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180615462/quicklook/,bn180615462,550753561,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180617872/quicklook/,bn180617872,550961728,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180618724/quicklook/,bn180618724,551035331,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180620354/quicklook/,bn180620354,551176168,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180622273/quicklook/,bn180622273,551341967,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180622578/quicklook/,bn180622578,551368367,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180623849/quicklook/,bn180623849,551478155,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180625941/quicklook/,bn180625941,551658886,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180626392/quicklook/,bn180626392,551697835,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180630335/quicklook/,bn180630335,552038584,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180630467/quicklook/,bn180630467,552049919,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180701469/quicklook/,bn180701469,552136509,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180703876/quicklook/,bn180703876,552344505,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180703949/quicklook/,bn180703949,552350816,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180705561/quicklook/,bn180705561,552490104,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180709099/quicklook/,bn180709099,552795728,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180710062/quicklook/,bn180710062,552878923,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180712358/quicklook/,bn180712358,553077347,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180712651/quicklook/,bn180712651,553102687,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180715087/quicklook/,bn180715087,553313119,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180715741/quicklook/,bn180715741,553369644,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180715755/quicklook/,bn180715755,553370830,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180718082/quicklook/,bn180718082,553571869,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180718201/quicklook/,bn180718201,553582145,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180718763/quicklook/,bn180718763,553630709,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180720213/quicklook/,bn180720213,553755967,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180720598/quicklook/,bn180720598,553789304,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180720933/quicklook/,bn180720933,553818238,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180721642/quicklook/,bn180721642,553879512,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180722120/quicklook/,bn180722120,553920806,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180722418/quicklook/,bn180722418,553946504,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180722993/quicklook/,bn180722993,553996158,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180723133/quicklook/,bn180723133,554008254,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180723757/quicklook/,bn180723757,554062193,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180724807/quicklook/,bn180724807,554152956,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180724984/quicklook/,bn180724984,554168183,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180727594/quicklook/,bn180727594,554393733,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180728575/quicklook/,bn180728575,554478507,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180728728/quicklook/,bn180728728,554491747,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180728882/quicklook/,bn180728882,554505003,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180730018/quicklook/,bn180730018,554603145,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180731493/quicklook/,bn180731493,554730582,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180731891/quicklook/,bn180731891,554765006,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180801276/quicklook/,bn180801276,554798228,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180801492/quicklook/,bn180801492,554816927,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180803590/quicklook/,bn180803590,554998194,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180804554/quicklook/,bn180804554,555081466,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180804765/quicklook/,bn180804765,555099744,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180804909/quicklook/,bn180804909,555112147,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180804931/quicklook/,bn180804931,555114043,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180805543/quicklook/,bn180805543,555166961,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180806665/quicklook/,bn180806665,555263883,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180806944/quicklook/,bn180806944,555287944,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180807097/quicklook/,bn180807097,555301199,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180809485/quicklook/,bn180809485,555507497,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180810278/quicklook/,bn180810278,555576051,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180812349/quicklook/,bn180812349,555754955,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180814505/quicklook/,bn180814505,555941219,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180816088/quicklook/,bn180816088,556078043,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180816930/quicklook/,bn180816930,556150797,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180818179/quicklook/,bn180818179,556258682,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180818520/quicklook/,bn180818520,556288142,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180821653/quicklook/,bn180821653,556558844,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180822423/quicklook/,bn180822423,556625312,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180822562/quicklook/,bn180822562,556637319,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180823442/quicklook/,bn180823442,556713403,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180826055/quicklook/,bn180826055,556939160,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180828790/quicklook/,bn180828790,557175451,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180901684/quicklook/,bn180901684,557511945,2048,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180905400/quicklook/,bn180905400,557832974,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180906597/quicklook/,bn180906597,557936396,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180906759/quicklook/,bn180906759,557950350,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180906988/quicklook/,bn180906988,557970159,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180910032/quicklook/,bn180910032,558233177,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180910156/quicklook/,bn180910156,558243861,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180910352/quicklook/,bn180910352,558260857,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180912274/quicklook/,bn180912274,558426858,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180913489/quicklook/,bn180913489,558531844,2048,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180913783/quicklook/,bn180913783,558557292,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180914522/quicklook/,bn180914522,558621112,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180922461/quicklook/,bn180922461,559307037,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180922734/quicklook/,bn180922734,559330616,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180923931/quicklook/,bn180923931,559434035,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180925407/quicklook/,bn180925407,559561595,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180927993/quicklook/,bn180927993,559784965,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn180929453/quicklook/,bn180929453,559911158,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181002617/quicklook/,bn181002617,560184472,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181007385/quicklook/,bn181007385,560596468,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181007737/quicklook/,bn181007737,560626893,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181008269/quicklook/,bn181008269,560672873,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181008877/quicklook/,bn181008877,560725347,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181010247/quicklook/,bn181010247,560843764,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181014479/quicklook/,bn181014479,561209419,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181020424/quicklook/,bn181020424,561723063,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181020792/quicklook/,bn181020792,561754838,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181022846/quicklook/,bn181022846,561932315,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181026540/quicklook/,bn181026540,562251425,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181027076/quicklook/,bn181027076,562297792,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181028590/quicklook/,bn181028590,562428587,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181029892/quicklook/,bn181029892,562541091,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181103046/quicklook/,bn181103046,562900010,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181104784/quicklook/,bn181104784,563050153,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181111654/quicklook/,bn181111654,563643739,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181116484/quicklook/,bn181116484,564061012,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181117663/quicklook/,bn181117663,564162923,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181119606/quicklook/,bn181119606,564330742,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181119649/quicklook/,bn181119649,564334514,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181120265/quicklook/,bn181120265,564387684,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181121307/quicklook/,bn181121307,564477694,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181121401/quicklook/,bn181121401,564485824,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181122381/quicklook/,bn181122381,564570548,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181125092/quicklook/,bn181125092,564804725,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181126162/quicklook/,bn181126162,564897175,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181126729/quicklook/,bn181126729,564946193,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181127274/quicklook/,bn181127274,564993306,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181128129/quicklook/,bn181128129,565067130,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181128751/quicklook/,bn181128751,565120919,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181203880/quicklook/,bn181203880,565563997,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181206970/quicklook/,bn181206970,565830993,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181208188/quicklook/,bn181208188,565936249,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181212693/quicklook/,bn181212693,566325471,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181215110/quicklook/,bn181215110,566534323,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181216551/quicklook/,bn181216551,566658796,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181217665/quicklook/,bn181217665,566755024,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181221565/quicklook/,bn181221565,567092064,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181222279/quicklook/,bn181222279,567153699,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181222841/quicklook/,bn181222841,567202302,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181224987/quicklook/,bn181224987,567387712,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181225786/quicklook/,bn181225786,567456753,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181226600/quicklook/,bn181226600,567527030,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181227262/quicklook/,bn181227262,567584225,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181227571/quicklook/,bn181227571,567610956,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181228120/quicklook/,bn181228120,567658399,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181230547/quicklook/,bn181230547,567868083,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181231144/quicklook/,bn181231144,567919668,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181231359/quicklook/,bn181231359,567938208,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2018/bn181231954/quicklook/,bn181231954,567989671,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190102258/quicklook/,bn190102258,568102296,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190106866/quicklook/,bn190106866,568500435,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190107050/quicklook/,bn190107050,568516365,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190109217/quicklook/,bn190109217,568703574,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190110726/quicklook/,bn190110726,568833894,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190114873/quicklook/,bn190114873,569192227,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190117369/quicklook/,bn190117369,569407848,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190118937/quicklook/,bn190118937,569543394,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190119249/quicklook/,bn190119249,569570348,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190122305/quicklook/,bn190122305,569834352,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190129515/quicklook/,bn190129515,570457306,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190129539/quicklook/,bn190129539,570459347,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190131109/quicklook/,bn190131109,570594998,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190131856/quicklook/,bn190131856,570659556,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190131964/quicklook/,bn190131964,570668920,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190202069/quicklook/,bn190202069,570764371,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190202234/quicklook/,bn190202234,570778620,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190202634/quicklook/,bn190202634,570813197,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190202772/quicklook/,bn190202772,570825115,0,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190204627/quicklook/,bn190204627,570985375,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190205938/quicklook/,bn190205938,571098680,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190212482/quicklook/,bn190212482,571664016,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190215772/quicklook/,bn190215772,571948287,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190217188/quicklook/,bn190217188,572070691,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190218330/quicklook/,bn190218330,572169278,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190220844/quicklook/,bn190220844,572386536,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190222312/quicklook/,bn190222312,572513380,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190222457/quicklook/,bn190222457,572525912,2048,2048
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190222537/quicklook/,bn190222537,572532812,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190226515/quicklook/,bn190226515,572876510,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190228973/quicklook/,bn190228973,573088881,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190303240/quicklook/,bn190303240,573284727,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190304371/quicklook/,bn190304371,573382480,0,0
http://heasarc.gsfc.nasa.gov/FTP/fermi/data/gbm/triggers/2019/bn190304818/quicklook/,bn190304818,573421048,0,0
