mjdobs,obstime,ra,dec,prob,tile_id
60176.578125,2023-08-20T13:50:00.133,0.0,-32.5,0.008849557489156723,0.0
60176.578125,2023-08-20T13:55:00.133,0.0,-32.5,0.008770543150603771,0.0
60176.58203125,2023-08-20T14:00:00.133,0.0,-32.5,0.008691529743373394,0.0
60176.5859375,2023-08-20T14:05:00.133,0.0,-32.5,0.008612515404820442,0.0
60176.58984375,2023-08-20T14:10:00.133,0.0,-32.5,0.008533501997590065,0.0
60176.59375,2023-08-20T14:15:00.133,0.0,-32.5,0.008454487659037113,0.0
60176.59765625,2023-08-20T14:20:00.133,0.0,-32.5,0.008375474251806736,0.0
60176.6015625,2023-08-20T14:25:00.133,0.0,-32.5,0.008296459913253784,0.0
60176.60546875,2023-08-20T14:30:00.133,0.0,-32.5,0.008217446506023407,0.0
60176.609375,2023-08-20T14:35:00.133,0.0,-32.5,0.008138432167470455,0.0
60176.609375,2023-08-20T14:40:00.133,0.0,-32.5,0.008059418760240078,0.0
60176.61328125,2023-08-20T14:45:00.133,0.0,-32.5,0.007980404421687126,0.0
60176.6171875,2023-08-20T14:50:00.133,44.21052551269531,70.4000015258789,7.901390927145258e-05,62357.0
60176.62109375,2023-08-20T14:55:00.133,49.81132125854492,71.80000305175781,0.00015802781854290515,62696.0
60176.625,2023-08-20T15:00:00.133,44.74576187133789,69.69999694824219,0.00023704172053840011,62180.0
60176.62890625,2023-08-20T15:05:00.133,52.075469970703125,71.80000305175781,0.0003160556370858103,62697.0
60176.6328125,2023-08-20T15:10:00.133,46.779659271240234,69.69999694824219,0.00039506953908130527,62181.0
60176.63671875,2023-08-20T15:15:00.133,50.52631759643555,70.4000015258789,0.00047408344107680023,62360.0
60176.640625,2023-08-20T15:20:00.133,45.71428680419922,68.30000305175781,0.0005530973430722952,61808.0
60176.640625,2023-08-20T15:25:00.133,47.619049072265625,68.30000305175781,0.0006321112741716206,61809.0
60176.64453125,2023-08-20T15:30:00.133,46.391754150390625,67.5999984741211,0.0007111251470632851,61614.0
60176.6484375,2023-08-20T15:35:00.133,48.24742126464844,67.5999984741211,0.0007901390781626105,61615.0
60176.65234375,2023-08-20T15:40:00.133,45.849056243896484,65.5,0.000869152951054275,60995.0
60176.65625,2023-08-20T15:45:00.133,50.103092193603516,67.5999984741211,0.0009481668821536005,61616.0
60176.66015625,2023-08-20T15:50:00.133,50.400001525878906,66.9000015258789,0.0010271808132529259,61416.0
60176.6640625,2023-08-20T15:55:00.133,50.67961120605469,66.19999694824219,0.0011061946861445904,61210.0
60176.66796875,2023-08-20T16:00:00.133,48.43049240112305,64.0999984741211,0.0011852085590362549,60556.0
60176.671875,2023-08-20T16:05:00.133,49.76958465576172,64.80000305175781,0.0012642225483432412,60780.0
60176.671875,2023-08-20T16:10:00.133,52.641510009765625,65.5,0.0013432364212349057,60999.0
60176.67578125,2023-08-20T16:15:00.133,53.08755874633789,64.80000305175781,0.0014222502941265702,60782.0
60176.6796875,2023-08-20T16:20:00.133,53.27354431152344,64.0999984741211,0.0015012641670182347,60559.0
60176.68359375,2023-08-20T16:25:00.133,53.44978332519531,63.400001525878906,0.001580278156325221,60330.0
60176.6875,2023-08-20T16:30:00.133,53.846153259277344,62.70000076293945,0.0016592920292168856,60096.0
60176.69140625,2023-08-20T16:35:00.133,54.0,62.0,0.00173830590210855,59856.0
60176.6953125,2023-08-20T16:40:00.133,54.367347717285156,61.29999923706055,0.0018173198914155364,59611.0
60176.69921875,2023-08-20T16:45:00.133,58.16593933105469,63.400001525878906,0.001896333764307201,60333.0
60176.703125,2023-08-20T16:50:00.133,58.46154022216797,62.70000076293945,0.0019753477536141872,60099.0
60176.703125,2023-08-20T16:55:00.133,60.0,62.70000076293945,0.0020543616265058517,60100.0
60176.70703125,2023-08-20T17:00:00.133,60.0,62.0,0.0021333754993975163,59860.0
60176.7109375,2023-08-20T17:05:00.133,60.24489974975586,61.29999923706055,0.0022123893722891808,59615.0
60176.71484375,2023-08-20T17:10:00.133,61.71428680419922,61.29999923706055,0.0022914032451808453,59616.0
60176.71875,2023-08-20T17:15:00.133,63.18367385864258,61.29999923706055,0.0023704171180725098,59617.0
60176.72265625,2023-08-20T17:20:00.133,63.10757064819336,60.599998474121094,0.0024494309909641743,59366.0
60176.7265625,2023-08-20T17:25:00.133,64.54183197021484,60.599998474121094,0.0025284450966864824,59367.0
60176.73046875,2023-08-20T17:30:00.133,64.6875,59.900001525878906,0.002607458969578147,59111.0
60176.734375,2023-08-20T17:35:00.133,66.09375,59.900001525878906,0.0026864728424698114,59112.0
60176.734375,2023-08-20T17:40:00.133,67.5,59.900001525878906,0.002765486715361476,59113.0
60176.73828125,2023-08-20T17:45:00.133,67.3282470703125,59.20000076293945,0.0028445005882531404,58851.0
60176.7421875,2023-08-20T17:50:00.133,67.25274658203125,57.79999923706055,0.002923514461144805,58311.0
60176.74609375,2023-08-20T17:55:00.133,68.57142639160156,57.79999923706055,0.0030025283340364695,58312.0
60176.75,2023-08-20T18:00:00.133,69.89010620117188,57.79999923706055,0.0030815424397587776,58313.0
60176.75390625,2023-08-20T18:05:00.133,71.20879364013672,57.79999923706055,0.003160556312650442,58314.0
